,Strength,MSE,Method,A,A0,A1
274,2.75,6.142891541654322,ols,[6.72771277 4.58265333],6.727712767891036,4.582653325090698
275,2.75,4.732678698717919,ols,[-4.14216529 -1.65493676],-4.142165294849914,-1.65493675963307
276,2.75,2.046304643498366,ols,[1.06913992 2.43392649],1.0691399240510886,2.4339264903346893
277,2.75,3.484159000473251,ols,[-2.80036333 -7.98549506],-2.8003633295842554,-7.9854950609366915
278,2.75,2.915311169181475,ols,[3.33713653 2.24947545],3.337136533026058,2.2494754502790864
279,2.75,2.794175667402041,ols,[2.67094876 2.02324493],2.670948763169472,2.0232449260094496
280,2.75,2.743119361710756,ols,[-0.59090268  1.15982048],-0.5909026797449988,1.15982047505776
281,2.75,2.285556266809241,ols,[-0.47043984 -0.89563914],-0.47043984453013277,-0.895639141937017
282,2.75,2.0701011353045953,ols,[-2.37441894 -3.8811942 ],-2.374418937008067,-3.8811941965186674
283,2.75,2.1312266678961787,ols,[-0.02830399  0.35124236],-0.028303990203620195,0.3512423615740398
284,2.75,6.2060024545659305,ols,[ 2.95343525 -1.66130479],2.9534352512094637,-1.6613047940526697
285,2.75,6.097855310707367,ols,[-4.03352073 -0.08452695],-4.033520726288245,-0.08452694643821015
286,2.75,2.3246711040233885,ols,[-0.47584497 -0.45043548],-0.47584497194209685,-0.45043547531581013
287,2.75,17.686593477109625,ols,[ 5.70890622 -3.48209626],5.708906218181518,-3.4820962561958946
288,2.75,6.272801311060861,ols,[-4.70162343 -1.37786184],-4.701623428736213,-1.3778618444808644
289,2.75,9.416389200062788,ols,[-6.32670544 -1.3948068 ],-6.326705444612634,-1.3948068039933106
290,2.875,14.595306248782705,ols,[-4.92958972  2.9841179 ],-4.929589717662125,2.9841178969068634
291,2.875,3.7072965001387677,ols,[-3.87921   -2.5541392],-3.8792100040459427,-2.5541392046365194
292,2.875,2.4624360592715746,ols,[-0.17351999  1.68189217],-0.1735199869574149,1.6818921677110559
293,2.875,8.845069889760065,ols,[-2.42120922  4.41470906],-2.4212092172863997,4.4147090600838474
294,2.875,5.723070496120876,ols,[-2.02437841  2.65604228],-2.024378410570508,2.6560422790893483
295,2.875,4.3371027604305015,ols,[ 1.16590743 -2.86412343],1.1659074319866434,-2.8641234346641
296,2.875,6.678001901134186,ols,[-1.56381447  3.94771039],-1.563814471187422,3.947710386708359
297,2.875,2.387554283276786,ols,[-1.65270023 -1.1500781 ],-1.6527002328351221,-1.150078096880019
298,2.875,3.238772936886465,ols,[ 0.03060854 -3.23965121],0.03060854125455107,-3.2396512080305064
299,2.875,3.9834672033202314,ols,[-0.5250537  -5.12573772],-0.5250536997446636,-5.125737724450952
300,2.875,2.7823753538829132,ols,[-2.94557904 -2.25555021],-2.9455790392315357,-2.2555502087941295
301,2.875,13.798544847207653,ols,[ 4.62454028 -3.19854563],4.624540279929199,-3.198545631292304
302,2.875,3.388058161432201,ols,[-2.00340535 -0.26875837],-2.0034053477555496,-0.2687583655466542
303,2.875,3.4800463191978026,ols,[2.66842008 0.68465223],2.6684200800156477,0.6846522272122102
304,2.875,2.852028677606272,ols,[2.23516084 0.96506481],2.2351608361913446,0.9650648115434354
305,2.875,2.1367680894829397,ols,[0.82672656 1.78706909],0.8267265558102406,1.78706908600903
306,2.875,3.0222622631728298,ols,[1.76052168 0.13971204],1.7605216832881838,0.13971203989918055
307,2.875,10.80025707283206,ols,[-2.88059988  4.52907961],-2.8805998758180946,4.529079610311883
308,2.875,7.364201225428447,ols,[ 2.18966588 -3.74729752],2.1896658839309584,-3.7472975243734887
309,2.875,2.43134180443297,ols,[0.05487945 1.84302732],0.05487944646886186,1.8430273225505396
310,2.875,2.251489128557209,ols,[-1.01036887 -2.53055273],-1.010368873876061,-2.5305527302515176
311,2.875,2.8455627240653905,ols,[-1.43648453 -0.05761803],-1.436484526562377,-0.057618025167248406
312,2.875,3.023333805101746,ols,[-2.55298603 -1.5698041 ],-2.5529860329519876,-1.5698041007856214
313,2.875,2.341963192942489,ols,[-0.48926834  0.56230684],-0.48926834491487214,0.5623068369441215
314,2.875,4.667395476663502,ols,[3.4967872 0.778129 ],3.4967872002169624,0.7781289959270455
315,2.875,5.396081456372089,ols,[6.23930692 4.21004293],6.239306918607775,4.210042926483221
316,2.875,12.071399192306053,ols,[-5.3356154   1.65667351],-5.335615395883734,1.6566735148974225
317,3.0,3.309218289032521,ols,[3.82429665 2.48614091],3.824296648552836,2.4861409133433936
318,3.0,5.082111609463968,ols,[3.48765006 0.13811372],3.487650062356824,0.13811372329398308
319,3.0,2.3149862295607693,ols,[-1.98039285 -3.11167822],-1.9803928451996329,-3.1116782219191363
320,3.0,5.981233156727361,ols,[-2.13441212  2.99241567],-2.1344121156034337,2.992415670996096
321,3.0,6.8838297184570765,ols,[-3.29944628  1.66477228],-3.2994462847624524,1.6647722791451662
322,3.0,3.757537249855228,ols,[ 1.97272532 -0.90437186],1.972725315408905,-0.9043718618260812
323,3.0,6.830712968483447,ols,[4.82165514 0.64868915],4.8216551412603925,0.648689151179627
324,3.0,2.8810905229435146,ols,[-3.36188559 -3.00349501],-3.3618855947233497,-3.00349501492589
325,3.0,6.046206895554655,ols,[-2.22408748  2.41807936],-2.224087482103815,2.4180793610232922
326,3.0,3.9087774054006656,ols,[2.88138017 0.10113825],2.8813801718758447,0.10113825369046253
327,3.0,2.8095970460360986,ols,[0.41869187 3.3981064 ],0.4186918702935254,3.398106403901356
328,3.0,2.4432349993451314,ols,[1.5386801  1.33742435],1.5386801033601758,1.337424348411955
329,3.0,3.0392860146488685,ols,[-3.49821595 -2.77202187],-3.4982159463574543,-2.772021865173202
330,3.0,4.755358496962456,ols,[ 2.57495367 -0.99654106],2.5749536733549574,-0.9965410643373473
331,3.0,4.983079799597119,ols,[ 2.73946512 -0.90150666],2.7394651191702675,-0.9015066582465663
332,3.0,17.322408552074453,ols,[ 5.56757366 -3.29762888],5.567573657995561,-3.297628878445998
333,3.0,11.360852861431868,ols,[-4.70836604  1.99582202],-4.708366042349303,1.995822016368489
334,3.0,2.2816109427575353,ols,[2.29235711 3.31061174],2.2923571061268677,3.3106117444201324
335,3.0,3.198102569517018,ols,[-0.34206764  2.70785166],-0.34206764162220854,2.7078516555570276
336,3.0,3.2003376164651423,ols,[-1.21447316  1.39863821],-1.2144731553051222,1.3986382098635053
337,3.0,4.316849180857409,ols,[4.97831929 3.08987156],4.978319291497511,3.089871562792193
338,3.0,4.050995200054605,ols,[4.27721681 2.84541675],4.27721680897523,2.8454167524149976
339,3.0,6.723298513256151,ols,[-3.68473821  0.79126326],-3.684738212984823,0.7912632601092358
340,3.0,8.399121026328782,ols,[ 3.00867314 -3.03581008],3.0086731410442225,-3.035810075593319
341,3.0,2.2467498292548562,ols,[-3.82551523 -5.20904322],-3.8255152281878875,-5.209043218055536
342,3.0,2.1281289196695914,ols,[-1.11158001 -2.28391928],-1.111580005141449,-2.283919283388921
343,3.0,7.289338337984199,ols,[ 4.46569364 -0.42884165],4.465693642885505,-0.42884165350662107
344,3.0,4.279615050191762,ols,[ 2.73566802 -0.23822624],2.7356680189471785,-0.238226238616504
345,3.125,2.8925648549737617,ols,[0.17011261 2.43119254],0.1701126083034,2.4311925433213633
346,3.125,5.5914316764529834,ols,[ 2.0442297 -2.7519008],2.0442297037836292,-2.7519008018265763
347,3.125,8.991117219464275,ols,[-6.24882864 -1.65469386],-6.248828637514658,-1.6546938580428279
348,3.125,2.2011204106679014,ols,[1.16458261 2.29230119],1.1645826110197524,2.2923011925539956
349,3.125,5.133688335135437,ols,[-2.81342018  0.86599958],-2.8134201822062406,0.8659995798569208
350,3.125,10.833366454658957,ols,[6.51056849 1.34855252],6.5105684858108965,1.348552516954361
351,3.125,8.110632958531735,ols,[ 4.6170335  -0.17941513],4.617033496290962,-0.17941513432984563
352,3.125,8.967530026466324,ols,[ 2.35555928 -4.51956511],2.3555592828747645,-4.5195651140154425
353,3.125,7.433973183693078,ols,[-6.83029337 -3.84255015],-6.830293369127838,-3.842550147594545
354,3.125,2.6612680625969976,ols,[-1.4822461  -4.51162289],-1.4822461046662374,-4.511622891258302
355,3.125,2.5508620975967595,ols,[0.70127617 2.99107648],0.701276167074375,2.9910764806028656
356,3.125,12.563422706372032,ols,[-5.55214632  1.42276199],-5.552146323774087,1.4227619943764795
357,3.125,12.29497213900451,ols,[-4.67118121  2.5980675 ],-4.671181209354577,2.598067502241078
358,3.125,2.167396230513098,ols,[1.0989012  2.00696476],1.0989012047332647,2.006964757712522
359,3.125,2.8896568657778925,ols,[-2.13464872 -0.49917272],-2.1346487232868605,-0.4991727204727158
360,3.125,5.060536191763469,ols,[-4.1327926  -1.14049899],-4.132792600564087,-1.1404989915112247
361,3.125,6.687399223517689,ols,[-1.25235609  4.70684304],-1.2523560856575073,4.706843043302951
362,3.125,8.004954488395812,ols,[ 1.04616318 -5.74833346],1.0461631845841532,-5.748333461334831
363,3.125,2.797675458474617,ols,[0.16356115 2.84397751],0.16356115185531003,2.843977506549304
364,3.125,12.939468652881892,ols,[ 5.63757947 -1.23702805],5.637579468029604,-1.2370280481853206
365,3.125,2.729889694613473,ols,[0.80667615 3.26823964],0.8066761513490995,3.2682396359923636
366,3.125,2.088722428679718,ols,[0.82570554 2.0617504 ],0.8257055406873015,2.0617504001720914
367,3.125,8.99853727915306,ols,[ 2.70471024 -4.20502526],2.704710238374977,-4.205025263343764
368,3.125,8.799556145637158,ols,[ 3.5500957  -2.70038292],3.5500957030099753,-2.7003829212880355
369,3.125,3.606733955252064,ols,[-3.26448272 -1.07139106],-3.2644827208896596,-1.0713910622444287
370,3.125,8.852040066878622,ols,[7.09823965 3.188564  ],7.09823965373499,3.188564000011712
371,3.125,2.5866317454130394,ols,[1.02625284 0.07127677],1.0262528397252462,0.07127677365055127
372,3.125,24.176229140022624,ols,[-5.42259678  6.15405079],-5.42259678112992,6.154050793125852
373,3.125,2.911004493715421,ols,[2.43131969 1.28917843],2.4313196876890486,1.2891784319379402
374,3.25,2.58971892674285,ols,[2.70891788 2.5935649 ],2.708917878819796,2.5935649034781023
375,3.25,5.717083586972155,ols,[-2.7205469   1.91964066],-2.720546904099721,1.9196406629686684
376,3.25,3.525636594015998,ols,[ 2.1282893  -0.21116901],2.128289295447789,-0.21116900998503602
377,3.25,7.766915612541332,ols,[-4.3127798   0.32255782],-4.312779795519498,0.32255782328372895
378,3.25,8.005720066413064,ols,[-2.13586401  4.21510106],-2.1358640067224677,4.215101062107368
379,3.25,5.6250911678661675,ols,[-1.0933955   4.07588672],-1.0933954955815084,4.075886718619304
380,3.25,2.530396758206544,ols,[-0.82308462  0.454618  ],-0.8230846229496855,0.45461799526471214
381,3.25,13.125249116154801,ols,[-2.44179048  6.05531181],-2.4417904812672626,6.055311810728606
382,3.25,2.2760093559676227,ols,[-2.45658996 -3.01134572],-2.4565899580612305,-3.0113457184301717
383,3.25,8.492564477293751,ols,[5.8728579  1.35655089],5.872857898173397,1.3565508875100583
384,3.25,3.4392431401361243,ols,[-0.53849708 -4.67435952],-0.5384970833437832,-4.674359520790074
385,3.25,3.1579586273450824,ols,[-1.05503578  1.46447302],-1.0550357755531559,1.4644730165717252
386,3.25,3.3222732790803504,ols,[ 0.06560735 -3.18499447],0.06560734760356021,-3.1849944713289635
387,3.25,2.326890508851873,ols,[-3.42318751 -4.68593359],-3.423187509070099,-4.685933594843046
388,3.25,46.38128470310732,ols,[-7.57831873  8.77763113],-7.5783187314752904,8.777631131287723
389,3.25,3.0167753707297855,ols,[2.95815017 1.91630676],2.958150169660466,1.91630676282234
390,3.25,2.2243190878293015,ols,[-2.79599494 -3.59863338],-2.7959949404544617,-3.5986333841923
391,3.25,12.625709506361298,ols,[ 4.27015098 -3.25717982],4.270150979896034,-3.2571798227659965
392,3.25,2.5493703577123696,ols,[-0.23814343  1.2335956 ],-0.23814342816482864,1.2335956006425275
393,3.25,3.502847615526418,ols,[3.03584419 1.28351879],3.0358441947899113,1.283518788003439
394,3.25,2.612079002526344,ols,[ 0.56495613 -1.15277296],0.5649561257529729,-1.1527729595521166
395,3.25,3.1554938694186285,ols,[-2.99326588 -1.80169874],-2.9932658792834523,-1.801698736282855
396,3.25,2.8905757744527487,ols,[-0.16277406 -2.76967669],-0.16277405577548973,-2.7696766903951846
397,3.25,3.3139941692185637,ols,[ 1.89117209 -0.44873146],1.8911720926504123,-0.4487314596609823
398,3.25,2.856833504488175,ols,[ 0.00879945 -2.05934662],0.008799445434911294,-2.0593466238788904
399,3.25,3.109359672538085,ols,[3.93899239 2.92354423],3.9389923936370947,2.923544226003256
400,3.25,3.380213069817162,ols,[-1.71058695 -6.02797631],-1.7105869533882685,-6.027976308278425
401,3.25,5.310851118851189,ols,[ 0.46926928 -5.17557926],0.46926927866702756,-5.175579261195676
402,3.25,23.11455191550166,ols,[ 5.52806524 -5.66139647],5.528065244401937,-5.661396468673274
403,3.25,6.4662368876047,ols,[-2.81385896  2.21202877],-2.8138589591552106,2.2120287744538394
404,3.375,2.6707857412306253,ols,[ 0.14369732 -1.65677721],0.14369732413147682,-1.6567772119236113
405,3.375,2.5188553718187965,ols,[-1.37162185 -0.40441641],-1.371621849595663,-0.40441641161636366
406,3.375,13.212429288860978,ols,[-3.44319573  5.09196886],-3.443195727775635,5.091968857611884
407,3.375,2.7101855375283304,ols,[ 1.2135462  -0.50822228],1.2135462023915626,-0.5082222765492009
408,3.375,5.142620659410013,ols,[-3.60554958 -0.3823522 ],-3.605549582392837,-0.3823522023027609
409,3.375,5.552553296893396,ols,[4.26368853 0.83912247],4.263688534701992,0.8391224694456215
410,3.375,3.9035563378284,ols,[5.47271705 4.85478891],5.472717049943078,4.854788906285647
411,3.375,2.4659364016878964,ols,[-0.54225068  0.55885818],-0.5422506836122499,0.5588581822463129
412,3.375,9.082177847058825,ols,[-2.50095507  4.39202355],-2.5009550706140953,4.392023553180932
413,3.375,6.088100592237905,ols,[4.10058952 0.51759858],4.100589522529657,0.5175985834673088
414,3.375,10.403791117597157,ols,[ 3.28098614 -4.10895349],3.280986137664142,-4.108953492256847
415,3.375,21.741336334710176,ols,[-4.47600201  6.8220314 ],-4.476002005159918,6.822031397216867
416,3.375,12.563122707314744,ols,[ 5.17492413 -1.86891278],5.174924133468704,-1.8689127756473927
417,3.375,8.06478709080992,ols,[ 3.51659465 -1.97460951],3.516594654895495,-1.9746095057695814
418,3.375,5.448150578434201,ols,[ 1.73428598 -3.12610949],1.7342859803139525,-3.1261094894494375
419,3.375,4.897213685101326,ols,[-1.54767934  2.55145172],-1.5476793431883675,2.551451722900155
420,3.375,4.761593938264937,ols,[-0.90982433  3.63141275],-0.9098243277892408,3.6314127450604476
421,3.375,4.105368400030509,ols,[3.41897734 1.28303565],3.418977338927601,1.2830356481721628
422,3.375,15.631426640619956,ols,[ 3.57928459 -5.78964683],3.5792845910152846,-5.789646828017436
423,3.375,2.608694698544801,ols,[-0.00856882 -2.62604813],-0.008568823447520567,-2.626048131336568
424,3.375,5.3727638877132415,ols,[4.26044646 1.32845442],4.260446458886565,1.328454418028178
425,3.375,30.41317328538339,ols,[-8.28081578  3.37312232],-8.280815784958786,3.3731223206255994
426,3.375,2.200479651945979,ols,[-0.21597752 -0.00367967],-0.2159775210856798,-0.0036796686446064746
427,3.375,6.196518528153099,ols,[ 2.42031242 -2.50448417],2.420312417399888,-2.5044841694566617
428,3.375,11.63875005978555,ols,[ 2.3497297  -6.05369147],2.3497296955773357,-6.053691468810606
429,3.375,3.286756595373602,ols,[-0.37973789 -3.87912489],-0.3797378924797497,-3.8791248929752324
430,3.375,3.6200486143321595,ols,[ 0.52662006 -2.99455731],0.526620060926122,-2.994557311401723
431,3.375,2.196984718751006,ols,[ 0.26033023 -0.05957712],0.26033022563256814,-0.05957712156656163
432,3.375,2.2367222341727913,ols,[-0.37814513 -0.11909956],-0.37814513084610935,-0.11909956170254071
433,3.375,8.312978862233509,ols,[ 1.46124869 -5.13444698],1.4612486911753244,-5.1344469795793355
434,3.375,8.69795099754925,ols,[ 1.88212594 -5.10328987],1.8821259439814044,-5.103289867201017
435,3.5,13.483450795123604,ols,[ 1.00502954 -8.82203086],1.0050295358489272,-8.822030858671136
436,3.5,3.353374428800225,ols,[0.07322679 3.40332809],0.07322679222860907,3.4033280928336147
437,3.5,3.982727886700876,ols,[ 0.15538788 -4.00057246],0.1553878786413571,-4.000572461457825
438,3.5,2.5535671350478952,ols,[ 0.17099969 -1.86510271],0.17099968543405025,-1.8651027050752251
439,3.5,9.101298615985193,ols,[5.87525254 1.33730483],5.875252536205904,1.3373048272215304
440,3.5,2.609927596517036,ols,[0.14177057 2.04697252],0.14177056674940056,2.04697251600765
441,3.5,3.4162127402384104,ols,[-0.07674528  3.56853755],-0.07674527889905092,3.568537554497757
442,3.5,16.268378598922904,ols,[ 4.01110391 -5.30438854],4.0111039125324295,-5.304388543092263
443,3.5,8.801354541559936,ols,[-7.03361177 -3.06615662],-7.033611771846035,-3.066156616613977
444,3.5,4.290937080266497,ols,[-0.49445918  3.91138161],-0.4944591771191368,3.911381606286195
445,3.5,2.265466977819096,ols,[0.14988372 0.50310697],0.1498837153900091,0.503106969110269
446,3.5,2.3717056519254194,ols,[-1.23560783 -0.45953238],-1.2356078349301447,-0.4595323801181623
447,3.5,4.8741331867764055,ols,[ 1.21307323 -2.85924312],1.2130732288530965,-2.8592431188079783
448,3.5,10.97765417136482,ols,[-1.66738332  6.77685423],-1.6673833249655208,6.776854225335509
449,3.5,3.13690977237898,ols,[-4.03747439 -3.36485972],-4.037474390552538,-3.3648597240033933
450,3.5,2.39430745871403,ols,[-1.13165269 -2.52800564],-1.1316526881099815,-2.5280056392367314
451,3.5,9.22300830125228,ols,[-3.09415797  3.42396064],-3.0941579714251035,3.4239606370724167
452,3.5,7.049714069459497,ols,[ 1.4436036  -4.53562505],1.4436036031308448,-4.53562505261224
453,3.5,5.155094080824697,ols,[-2.79690382  0.62247164],-2.7969038177714904,0.6224716432712017
454,3.5,2.7442130456276472,ols,[-1.83836672 -0.71251838],-1.8383667240421977,-0.7125183815205028
455,3.5,6.239558264274152,ols,[4.55927505 0.83400195],4.559275049030391,0.8340019503061356
456,3.5,12.13573223974703,ols,[-3.58825726  4.23977946],-3.5882572571275624,4.239779456780717
457,3.5,2.1710314192332234,ols,[-3.36888249 -4.77719918],-3.368882485608473,-4.777199176140854
458,3.5,5.620393874689976,ols,[-5.61513873 -3.09524913],-5.615138733178949,-3.0952491310437376
459,3.5,10.424512558419012,ols,[ 2.36975714 -5.52603244],2.3697571390821475,-5.526032437913972
460,3.5,13.712461874944383,ols,[ 3.20125099 -5.60014663],3.2012509858460736,-5.600146632555226
461,3.5,9.633112010106858,ols,[-4.06490087  2.08159852],-4.064900865130439,2.0815985153027463
462,3.5,11.11284080448018,ols,[ 1.84556544 -6.59576482],1.8455654357691618,-6.5957648222524465
463,3.5,11.598756396992258,ols,[ 5.42184191 -0.86992276],5.421841911015365,-0.8699227564195536
464,3.5,3.531969307518062,ols,[-2.92606096 -1.11364112],-2.926060961632593,-1.1136411211342474
465,3.5,2.356617313972054,ols,[-3.39522588 -4.96950086],-3.395225876009396,-4.969500856385987
466,3.5,2.4460316022210744,ols,[-3.67948942 -4.09343938],-3.679489420085849,-4.093439384121043
467,3.5,2.3409445044579233,ols,[-0.04578658 -0.00966082],-0.04578658184514206,-0.009660820462414534
468,3.625,8.804323743852972,ols,[-1.38250239  5.68685019],-1.3825023913876562,5.686850190155795
469,3.625,6.196208031819567,ols,[4.24750265 0.43484317],4.2475026500217234,0.4348431662678309
470,3.625,4.928399308876046,ols,[6.45808558 4.76357184],6.458085577827031,4.763571840093111
